State_Name,County_Name
Texas,Deaf Smith
Texas,Marion
Texas,Liberty
Texas,Jasper
Texas,Hansford
Texas,Chambers
Texas,Hardin
Texas,Collin
Texas,Brazoria
Texas,Throckmorton
Texas,Bastrop
Texas,Scurry
Texas,Ector
Texas,Limestone
Texas,Denton
Texas,Red River
Texas,Matagorda
Texas,Hardeman
Texas,Palo Pinto
Texas,Live Oak
Texas,Sherman
Texas,Uvalde
Texas,Bailey
Texas,Culberson
Texas,Atascosa
Texas,Wilson
Texas,Starr
Texas,Dallas
Texas,Kimble
Texas,McCulloch
Texas,Crockett
Texas,Hill
Texas,Kent
Texas,El Paso
Texas,Loving
Texas,Dickens
Texas,La Salle
Texas,Lamb
Texas,Austin
Texas,Hutchinson
Texas,Val Verde
Texas,Smith
Texas,Robertson
Texas,Gillespie
Texas,King
Texas,Tom Green
Texas,Yoakum
Texas,Somervell
Texas,Kenedy
Texas,Borden
Texas,San Saba
Texas,Burleson
Texas,Bee
Texas,Trinity
Texas,Castro
Texas,Brewster
Texas,Gregg
Texas,Ward
Texas,Wilbarger
Texas,Hamilton
Texas,Stephens
Texas,Lavaca
Texas,Bosque
Texas,Goliad
Texas,Roberts
Texas,Callahan
Texas,Rains
Texas,Morris
Texas,Lampasas
Texas,Upshur
Texas,Wheeler
Texas,San Patricio
Texas,Moore
Texas,Webb
Texas,Blanco
Texas,Newton
Texas,Hockley
Texas,Panola
Texas,Anderson
Texas,Cameron
Texas,Montgomery
Texas,Llano
Texas,Mason
Texas,Taylor
Texas,Hartley
Texas,Jim Wells
Texas,Zapata
Texas,Travis
Texas,Howard
Utah,Rich
Utah,Cache
Utah,Duchesne
Utah,Davis
Utah,Box Elder
Utah,Millard
Utah,Morgan
Utah,Weber
Utah,Kane
Utah,Salt Lake
Utah,Sevier
Utah,Garfield
Utah,Washington
Utah,Piute
Utah,Summit
Utah,Emery
Utah,Daggett
Utah,Beaver
Utah,Uintah
Utah,Utah
Utah,Wayne
Utah,Juab
Utah,Carbon
Utah,Iron
Utah,Sanpete
Utah,San Juan
Utah,Wasatch
Utah,Grand
Utah,Tooele
Vermont,Franklin
Vermont,Orange
Vermont,Essex
Vermont,Rutland
Vermont,Lamoille
Vermont,Caledonia
Vermont,Bennington
Vermont,Grand Isle
Vermont,Chittenden
Vermont,Windsor
Vermont,Washington
Vermont,Addison
Vermont,Windham
Vermont,Orleans
Virginia,Salem
Virginia,Montgomery
Virginia,Poquoson
Virginia,James City
Virginia,Stafford
Virginia,Surry
Virginia,Hanover
Virginia,Russell
Virginia,Henry
Virginia,Alexandria
Virginia,Charlottesville
Virginia,King and Queen
Virginia,Waynesboro
Virginia,Floyd
Virginia,Middlesex
Virginia,Emporia
Virginia,Rappahannock
Virginia,Amherst
Virginia,Covington
Virginia,Essex
Virginia,Buchanan
Virginia,Alleghany
Virginia,Northumberland
Virginia,Craig
Virginia,Buckingham
Virginia,Gloucester
Virginia,Richmond
Virginia,Powhatan
Virginia,Falls Church
Virginia,Goochland
Virginia,Orange
Virginia,Greene
Virginia,Patrick
Virginia,King William
Virginia,Madison
Virginia,Lunenburg
Virginia,Roanoke
Virginia,Chesapeake
Virginia,Charlotte
Virginia,Isle of Wight
Virginia,Fauquier
Virginia,Radford
Virginia,Fairfax
Virginia,Henrico
Virginia,Franklin
Virginia,Harrisonburg
Virginia,Buena Vista
Virginia,Franklin
Virginia,New Kent
Virginia,Bedford
Virginia,Grayson
Virginia,Pittsylvania
Virginia,Giles
Virginia,Wythe
Virginia,Prince William
Virginia,Scott
Virginia,Charles City
Virginia,Manassas Park
Virginia,Arlington
Virginia,Carroll
Virginia,Newport News
Virginia,Bath
Virginia,Winchester
Virginia,Sussex
Virginia,Cumberland
Virginia,Smyth
Virginia,Washington
Virginia,Roanoke
Virginia,Augusta
Virginia,Danville
Virginia,Hopewell
Virginia,Halifax
Virginia,Portsmouth
Virginia,Shenandoah
Virginia,Lexington
Virginia,Accomack
Virginia,Albemarle
Virginia,Clarke
Virginia,Greensville
Virginia,Dinwiddie
Virginia,Norfolk
Virginia,Pulaski
Virginia,Dickenson
Virginia,Amelia
Virginia,Bristol
Virginia,Botetourt
Virginia,Norton
Virginia,Staunton
Virginia,Williamsburg
Virginia,Page
Virginia,Westmoreland
Virginia,Rockbridge
Virginia,Nelson
Virginia,Nottoway
Virginia,Martinsville
Virginia,Appomattox
Virginia,Fluvanna
Virginia,Wise
Virginia,Fredericksburg
Virginia,Mathews
Virginia,King George
Virginia,Prince Edward
Virginia,Galax
Virginia,Campbell
Virginia,Lynchburg
Virginia,Louisa
Virginia,Bland
Virginia,Petersburg
Virginia,Southampton
Virginia,Suffolk
Virginia,Fairfax
Virginia,Lee
Virginia,Tazewell
Virginia,Loudoun
Virginia,York
Virginia,Culpeper
Virginia,Rockingham
Virginia,Warren
Virginia,Manassas
Virginia,Northampton
Virginia,Highland
Virginia,Spotsylvania
Virginia,Chesterfield
Virginia,Brunswick
Virginia,Prince George
Virginia,Hampton
Virginia,Frederick
Virginia,Caroline
Virginia,Colonial Heights
Virginia,Virginia Beach
Virginia,Lancaster
Virginia,Richmond
Virginia,Mecklenburg
Washington,Wahkiakum
Washington,Lewis
Washington,Jefferson
Washington,Columbia
Washington,Kittitas
Washington,Snohomish
Washington,Yakima
Washington,Okanogan
Washington,Spokane
Washington,Island
Washington,Clallam
Washington,Stevens
Washington,Pend Oreille
Washington,Whatcom
Washington,Chelan
Washington,Asotin
Washington,Ferry
Washington,Douglas
Washington,Benton
Washington,Garfield
Washington,King
Washington,Pacific
Washington,Klickitat
Washington,San Juan
Washington,Grays Harbor
Washington,Cowlitz
Washington,Walla Walla
Washington,Grant
Washington,Adams
Washington,Clark
Washington,Lincoln
Washington,Kitsap
Washington,Whitman
Washington,Mason
Washington,Skagit
Washington,Pierce
Washington,Thurston
Washington,Franklin
Washington,Skamania
West Virginia,Pocahontas
West Virginia,Putnam
West Virginia,Wetzel
West Virginia,Boone
West Virginia,Cabell
West Virginia,Marshall
West Virginia,Jackson
West Virginia,Monongalia
West Virginia,Mineral
West Virginia,Hancock
West Virginia,Preston
West Virginia,Hardy
West Virginia,Wood
West Virginia,Webster
West Virginia,Hampshire
West Virginia,McDowell
West Virginia,Harrison
West Virginia,Barbour
West Virginia,Tucker
West Virginia,Clay
West Virginia,Logan
West Virginia,Pleasants
West Virginia,Fayette
West Virginia,Jefferson
West Virginia,Mercer
West Virginia,Wyoming
West Virginia,Braxton
West Virginia,Roane
West Virginia,Grant
West Virginia,Monroe
West Virginia,Doddridge
West Virginia,Wirt
West Virginia,Tyler
West Virginia,Greenbrier
West Virginia,Ritchie
West Virginia,Randolph
West Virginia,Marion
West Virginia,Pendleton
West Virginia,Summers
West Virginia,Berkeley
West Virginia,Upshur
West Virginia,Taylor
West Virginia,Raleigh
West Virginia,Nicholas
West Virginia,Mason
West Virginia,Gilmer
West Virginia,Brooke
West Virginia,Calhoun
West Virginia,Lincoln
West Virginia,Ohio
West Virginia,Morgan
West Virginia,Kanawha
West Virginia,Lewis
West Virginia,Mingo
West Virginia,Wayne
Wisconsin,Sauk
Wisconsin,Pierce
Wisconsin,La Crosse
Wisconsin,Dunn
Wisconsin,Jackson
Wisconsin,Green Lake
Wisconsin,Walworth
Wisconsin,Vernon
Wisconsin,Kenosha
Wisconsin,Milwaukee
Wisconsin,Ashland
Wisconsin,Oneida
Wisconsin,Waushara
Wisconsin,Washburn
Wisconsin,Lafayette
Wisconsin,Waupaca
Wisconsin,Vilas
Wisconsin,Ozaukee
Wisconsin,Sheboygan
Wisconsin,Washington
Wisconsin,Bayfield
Wisconsin,Portage
Wisconsin,Fond du Lac
Wisconsin,Kewaunee
Wisconsin,Langlade
Wisconsin,Rock
Wisconsin,Crawford
Wisconsin,Eau Claire
Wisconsin,Oconto
Wisconsin,Forest
Wisconsin,Sawyer
Wisconsin,Trempealeau
Wisconsin,Polk
Wisconsin,Green
Wisconsin,Outagamie
Wisconsin,Adams
Wisconsin,Taylor
Wisconsin,Marathon
Wisconsin,Florence
Wisconsin,Barron
Wisconsin,Iron
Wisconsin,Monroe
Wisconsin,Racine
Wisconsin,Shawano
Wisconsin,Dodge
Wisconsin,Dane
Wisconsin,Calumet
Wisconsin,Jefferson
Wisconsin,Burnett
Wisconsin,Chippewa
Wisconsin,Douglas
Wisconsin,Marquette
Wisconsin,Brown
Wisconsin,Richland
Wisconsin,Wood
Wisconsin,Winnebago
Wisconsin,Lincoln
Wisconsin,Pepin
Wisconsin,Iowa
Wisconsin,Marinette
Wisconsin,Price
Wisconsin,Grant
Wisconsin,Columbia
Wisconsin,Clark
Wisconsin,St. Croix
Wisconsin,Juneau
Wisconsin,Rusk
Wisconsin,Waukesha
Wisconsin,Buffalo
Wisconsin,Menominee
Wisconsin,Manitowoc
Wisconsin,Door
Wyoming,Lincoln
Wyoming,Fremont
Wyoming,Uinta
Wyoming,Big Horn
Wyoming,Hot Springs
Wyoming,Washakie
Wyoming,Converse
Wyoming,Sweetwater
Wyoming,Crook
Wyoming,Carbon
Wyoming,Campbell
Wyoming,Natrona
Wyoming,Laramie
Wyoming,Platte
Wyoming,Weston
Wyoming,Albany
Wyoming,Park
Wyoming,Johnson
Wyoming,Sheridan
Wyoming,Niobrara
Wyoming,Teton
Wyoming,Sublette
Wyoming,Goshen
American Samoa,"Manu'a"
American Samoa,Eastern
American Samoa,Western
American Samoa,Swains Island
American Samoa,Rose Island
Guam,Guam
Commonwealth of the Northern Mariana Islands,Rota
Commonwealth of the Northern Mariana Islands,Tinian
Commonwealth of the Northern Mariana Islands,Northern Islands
Commonwealth of the Northern Mariana Islands,Saipan
Puerto Rico,Las Piedras
Puerto Rico,Quebradillas
Puerto Rico,Naranjito
Puerto Rico,Fajardo
Puerto Rico,Yabucoa
Puerto Rico,Hormigueros
Puerto Rico,San Juan
Puerto Rico,Culebra
Puerto Rico,Dorado
Puerto Rico,Sabana Grande
Puerto Rico,Ciales
Puerto Rico,Santa Isabel
Puerto Rico,Trujillo Alto
Puerto Rico,Jayuya
Puerto Rico,Mayagüez
Puerto Rico,Canóvanas
Puerto Rico,Salinas
Puerto Rico,Naguabo
Puerto Rico,Aguada
Puerto Rico,Coamo
Puerto Rico,Guánica
Puerto Rico,Barranquitas
Puerto Rico,Lares
Puerto Rico,Yauco
Puerto Rico,Adjuntas
Puerto Rico,Maricao
Puerto Rico,Aguadilla
Puerto Rico,Aibonito
Puerto Rico,Peñuelas
Puerto Rico,Ponce
Puerto Rico,Bayamón
Puerto Rico,Rincón
Puerto Rico,Vega Baja
Puerto Rico,Cabo Rojo
Puerto Rico,Humacao
Puerto Rico,Juncos
Puerto Rico,Ceiba
Puerto Rico,Corozal
Puerto Rico,Moca
Puerto Rico,Orocovis
Puerto Rico,San Lorenzo
Puerto Rico,Toa Alta
Puerto Rico,Maunabo
Puerto Rico,Patillas
Puerto Rico,Manatí
Puerto Rico,Vieques
Puerto Rico,Loíza
Puerto Rico,Añasco
Puerto Rico,Cidra
Puerto Rico,Gurabo
Puerto Rico,Hatillo
Puerto Rico,Guayama
Puerto Rico,Vega Alta
Puerto Rico,Toa Baja
Puerto Rico,Utuado
Puerto Rico,Arecibo
Puerto Rico,Villalba
Puerto Rico,Guaynabo
Puerto Rico,Barceloneta
Puerto Rico,Cayey
Puerto Rico,Arroyo
Puerto Rico,San Germán
Puerto Rico,Carolina
Puerto Rico,Isabela
Puerto Rico,Florida
Puerto Rico,Lajas
Puerto Rico,Caguas
Puerto Rico,Camuy
Puerto Rico,Río Grande
Puerto Rico,Juana Díaz
Puerto Rico,Comerío
Puerto Rico,Aguas Buenas
Puerto Rico,Cataño
Puerto Rico,Morovis
Puerto Rico,Las Marías
Puerto Rico,Guayanilla
Puerto Rico,San Sebastián
Puerto Rico,Luquillo
United States Virgin Islands,St. Thomas
United States Virgin Islands,St. Croix
United States Virgin Islands,St. John
